Country,Year,PDF_URL,Source,Document_Title,Status,Notes
Tuvalu,2018,https://documents.worldbank.org/curated/en/966531539633399520/pdf/Tuvalu-Joint-Bank-Fund-Debt-Sustainability-Analysis-2018-Update.pdf,World Bank/IMF,Tuvalu - Joint Bank-Fund Debt Sustainability Analysis : 2018 Update,Needs Verification,WB Report #130857; published 2018-10-01
Tuvalu,2021,https://documents.worldbank.org/curated/en/990991629389090144/pdf/IBArchive-f81a1983-4c51-4e8e-9cdb-cd0ed3250ce7.pdf,World Bank/IMF,Tuvalu - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #163136; published 2021-08-01
Tuvalu,2023,https://documents.worldbank.org/curated/en/099121823170542026/pdf/BOSIB-8e4e0961-cbc2-4e28-bd0a-145348b86578.pdf,World Bank/IMF,Tuvalu - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #186548; published 2023-07-31
Tuvalu,2025,https://documents.worldbank.org/curated/en/099110625131532281/pdf/BOSIB-3bbc39e2-ea72-4f87-9af0-fb8476eaad90.pdf,World Bank/IMF,Tuvalu – Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #206455; published 2025-09-30
Tuvalu,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2013,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2019,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2020,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2022,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tuvalu,2024,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2013,https://documents.worldbank.org/curated/en/516281467812151325/pdf/844370BR0IDA0S070Box382120B00OUO090.pdf,World Bank/IMF,Uganda - Debt sustainability analysis 2013 update,Needs Verification,WB Report #84437; published 2013-12-13
Uganda,2019,https://documents.worldbank.org/curated/en/207491560546063509/pdf/IBArchive-8ac947cf-470f-4437-8674-351028d19844.pdf,World Bank/IMF,Uganda - Joint Bank-Fund Debt Sustainability Analysis : 2018 Update,Needs Verification,WB Report #137859; published 2019-06-11
Uganda,2020,https://documents.worldbank.org/curated/en/687621596233318202/pdf/IBArchive-4e7efc15-907f-4968-a6af-65250e4ab4c0.pdf,World Bank/IMF,Uganda - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #151360; published 2020-05-01
Uganda,2022,https://documents.worldbank.org/curated/en/282231654270019780/pdf/IBArchive-e148bc44-c63a-4e96-a486-8b39c09324fb.pdf,World Bank/IMF,Uganda : Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #171262; published 2022-05-01
Uganda,2023,https://documents.worldbank.org/curated/en/099110223162533239/pdf/BOSIB-497ba5c9-e154-44c3-845c-951c3442ed7e.pdf,World Bank/IMF,Uganda - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #185640; published 2023-06-30
Uganda,2024,https://documents.worldbank.org/curated/en/099102824174564905/pdf/BOSIB-6666744b-9931-43e0-b947-f2887567df09.pdf,World Bank/IMF,Uganda - Joint Bank-fund Debt Sustainability Analysis,Needs Verification,WB Report #194384; published 2024-09-30
Uganda,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2021,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uganda,2025,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2019,https://documents.worldbank.org/curated/en/747221570772743399/pdf/Uzbekistan-Joint-World-Bank-IMF-Debt-Sustainability-Analysis-May-2019.pdf,World Bank/IMF,Uzbekistan - Joint World Bank-IMF Debt Sustainability Analysis : May 2019,Needs Verification,WB Report #142544; published 2019-05-01
Uzbekistan,2020,https://documents.worldbank.org/curated/en/163111596233214704/pdf/IBArchive-b7dbc1e3-7c32-425b-9e4c-7b8c979658f2.pdf,World Bank/IMF,Uzbekistan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #151359; published 2020-05-01
Uzbekistan,2022,https://documents.worldbank.org/curated/en/099000008032223262/pdf/BOSIB-78a6563c-64bd-4cd2-84c1-84eeefbf5a93.pdf,World Bank/IMF,Uzbekistan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #174851; published 2022-07-01
Uzbekistan,2024,https://documents.worldbank.org/curated/en/099073024143015659/pdf/BOSIB-b36309ba-b720-418b-9994-26bcc2b18e8a.pdf,World Bank/IMF,Uzbekistan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #192785; published 2024-07-31
Uzbekistan,2025,https://documents.worldbank.org/curated/en/099070325135537874/pdf/BOSIB-9e31e81a-2f53-475a-b29e-60b9b03f1e1b.pdf,World Bank/IMF,Uzbekistan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #202891; published 2025-06-30
Uzbekistan,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2013,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2021,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Uzbekistan,2023,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2013,https://documents.worldbank.org/curated/en/265811468129883367/pdf/785560BR0IDA0S00Box0377330B00OUO090.pdf,World Bank/IMF,Vanuatu - Joint bank-fund debt sustainability analysis : 2013 update,Needs Verification,WB Report #78556; published 2013-06-07
Vanuatu,2019,https://documents.worldbank.org/curated/en/633011570640430738/pdf/Vanuatu-Joint-World-Bank-IMF-Debt-Sustainability-Analysis-June-2019.pdf,World Bank/IMF,Vanuatu- Joint World Bank-IMF Debt Sustainability Analysis : June 2019,Needs Verification,WB Report #142486; published 2019-06-01
Vanuatu,2021,https://documents.worldbank.org/curated/en/839141632437438320/pdf/IBArchive-2df2da1f-36c4-463c-ad4f-39dbadf7b6cf.pdf,World Bank/IMF,Vanuatu - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #164372; published 2021-08-01
Vanuatu,2023,https://documents.worldbank.org/curated/en/099033023144230662/pdf/BOSIB-73516ae8-e5e4-49fa-a7b1-7c351542fae3.pdf,World Bank/IMF,Vanuatu - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #181128; published 2023-03-30
Vanuatu,2024,https://documents.worldbank.org/curated/en/099111924112020076/pdf/BOSIB-c073567b-f254-4b3d-ad7d-bd5c22aa6826.pdf,World Bank/IMF,Vanuatu - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #194965; published 2024-08-01
Vanuatu,2025,https://documents.worldbank.org/curated/en/099021726112510746/pdf/BOSIB-53ad9eeb-c4a0-4d1b-b86c-b60784e1bfe5.pdf,World Bank/IMF,Vanuatu - Joint World Bank–IMF Debt Sustainability Analysis,Needs Verification,WB Report #208377; published 2025-10-31
Vanuatu,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2020,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Vanuatu,2022,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2013,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2019,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2020,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2021,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2022,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2023,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2024,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
"Yemen, Republic of",2025,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Zambia,2019,https://documents.worldbank.org/curated/en/548351570791173632/pdf/Zambia-Joint-World-Bank-IMF-Debt-Sustainability-Analysis-August-2019.pdf,World Bank/IMF,Zambia - Joint World Bank-IMF Debt Sustainability Analysis : August 2019,Needs Verification,WB Report #142559; published 2019-08-31
Zambia,2022,https://documents.worldbank.org/curated/en/099400009062230898/pdf/BOSIB-f6925524-3fda-4a92-9af5-ee2e89bbec14.pdf,World Bank/IMF,Zambia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #175889; published 2022-08-31
Zambia,2023,https://documents.worldbank.org/curated/en/099082523144527642/pdf/BOSIB-9da378c9-d5cf-4691-837e-973411966378.pdf,World Bank/IMF,Zambia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #184627; published 2023-07-31
Zambia,2023,https://documents.worldbank.org/curated/en/099022024175126196/pdf/BOSIB-a2d1fd12-9cbe-48ea-becc-78c900a9833b.pdf,World Bank/IMF,Zambia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #187864; published 2023-12-31
Zambia,2024,https://documents.worldbank.org/curated/en/099081424145020012/pdf/BOSIB-e3b08a14-e96b-4888-b0a3-b0de6d561380.pdf,World Bank/IMF,Zambia – Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #193052; published 2024-06-01
Zambia,2024,https://documents.worldbank.org/curated/en/099042125181540412/pdf/BOSIB-c207d8af-2b75-4d62-9f13-9932a48a3ed9.pdf,World Bank/IMF,Zambia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #200707; published 2024-12-31
Zambia,2025,https://documents.worldbank.org/curated/en/099082725104528182/pdf/BOSIB-7e54e04a-c2bd-4fc1-af5b-d29be0e1a5b6.pdf,World Bank/IMF,Zambia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #204069; published 2025-08-28
Zambia,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Zambia,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Zambia,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Zambia,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
